プロローグ,羊飼いカタリナ,村人,……羊さんに使っても大丈夫なバリカンなら、人間に使っても大丈夫じゃないかなぁ〜？( ぎゅいいいいいいいいん )
プロローグ,羊飼いカタリナ,村人,リナ的にも人が多い方が好きだし、入ってきてくれると嬉しいなぁ〜って。(ちら。)
プロローグ,パン屋オットー,村人,僕、予定的に今日始まらない場合ちょっと厳しいかも。どんどん来て欲しいね。
プロローグ,シスターフリーデル,人狼,……拷問(神の敵)に使っても大丈夫なバリカン(?)だから、人間に使っても大丈夫じゃないかなぁ〜？(ギャギャギャリリイィンンッッ！！！)という事ですので、神父様、レッツトライ❤︎
プロローグ,神父ジムゾン,人狼,せめて明々後日まで待ってください。
プロローグ,少女リーザ,村人,よろしくお願いしまーす。
プロローグ,仕立て屋エルナ,狂人,よし、もうひとり入っちゃうぞ！
プロローグ,少年ペーター,占い師,おっ、やったね！まだまだ募集だよ～！
プロローグ,少女リーザ,村人,コアタイムは、午前中と夜ですー。夜は、早めに寝るかも。更新立ち会いは難しいと思うなー。
プロローグ,少女リーザ,村人,おやすみー、また明日ー！
プロローグ,仕立て屋エルナ,狂人,入ったはいいんだけど、ウチの洋装店は今が繁忙期なのよ。ついでに弟子も育てろ、ってさ。そんなわけで、もしかしたら時間取れない日とか出てくるかもしれない。なんとかできるようには、がんばる。夜明けは、寝てるときと起きてる時がある。
プロローグ,負傷兵シモン,村人,お邪魔するぜ
プロローグ,負傷兵シモン,村人,コアタイムは、不定期だ。22：00～24：00くらいまでは大体いるな。夜明けは大抵寝てることが多いが、必要があればいるようにするよ。とりあえず明日は朝から病院なんで、ゆっくり顔出させてもらうことになりそうだと伝えておく。
プロローグ,青年ヨアヒム,村人,こんばんは。明朝に始まるね。僕のコアタイムは夜。朝は覗くだけになるかな。
プロローグ,少年ペーター,占い師,HuHu!僕のコアタイムも不定期だよ～リーちゃんの寝る時間次第だけど０時頃仮か本決定出せるといいねシモンさんお大事にー！僕は午前中には一度顔出せるよ
プロローグ,仕立て屋エルナ,狂人,あたいのコア？不定期すぎて、いつ居るかその時になんないとわかんないね！
プロローグ,負傷兵シモン,村人,お、少年、心配してくれてありがとよ。でも病院ってのはRPのあれそれなんで、心配無用だ。いやー、俺の包帯が一気に取れる幻の薬があると聞いてこの村に来たんだが、みつからねぇなぁ。
プロローグ,少年ペーター,占い師,（あっ）僕も学校。そう、学校。学校…（白目）きっとリーちゃんが僕のことを毎朝迎えにきてくれる僕には迎えにきてくれるリーちゃんがいる幻じゃ、、、ないよね…？
プロローグ,シスターフリーデル,人狼,>>58年毎晩わたしが枕元に芝刈り機を鳴らしながら立ってさしあげますわ。ギュイイーーンン！！！
プロローグ,少年ペーター,占い師,>>59リデルさんヤダーーー！たすけて！たすけて！怖い幻覚が見えるよー！
プロローグ,仕立て屋エルナ,狂人,ペタ>>60おや、芝刈機はイヤかい。それなら、あたいの巨大裁ち鋏ならどうだい？チョッキン！
プロローグ,シスターフリーデル,人狼,リーザちゃんには特製チェーンソーを貸しておこう。小型ながらトルクは高いので、うっかりペーター君の前で、エンジン始動させたチェーンソーを落としたりしちゃダメよ？(くびこてり
プロローグ,少年ペーター,占い師,>>61エルナさんギャーーーーー！
プロローグ,少年ペーター,占い師,僕、可愛がられる存在のはずなのに…なぜ…ショタなのに…なぜ…
プロローグ,負傷兵シモン,村人,この村の女はみんなおっかねえなぁ（白目）五体満足でこの村を出れるか心配になってきたぜ。。。
プロローグ,青年ヨアヒム,村人,>>シモン(聖職者でアレだからなあ……)
プロローグ,仕立て屋エルナ,狂人,ペタ>>64チョキチョキチョキチョキ…シモン>>65なぜだろう  来たとき既に  この空気えるをさて。ミシンと糸切狭、シモンはどっちをお望みかな？
プロローグ,行商人アルビン,人狼,ほう朝更新村ですか…たいしたものですね
プロローグ,行商人アルビン,人狼,朝更新村は住人の朝の集まりがきわめて低いらしく、夜に決定時間を設ける村もあるくらいですかくいう私のコアタイムも夜だということだけお伝えしておきましょう…
プロローグ,農夫ヤコブ,霊能者,農夫の朝は早いだよ…（注：徹夜）普段のコアは夜になりそうだよ、農夫は朝忙しいもんで朝見れないこともしばしばあるかもだよ、すまんねえ
1日目,楽天家ゲルト,村人,ふぁーあ……ねむいな……寝てていい？
1日目,パン屋オットー,村人,おはよう、14人村になったんだね。みんなよろしく。FOでいいと思う。【非占霊】プロ見た感じだと決定時間は夜がよさそうだね。日曜だしCO回るの遅そうかなと予想しつつ、昼頃にまた覗くよ。
1日目,神父ジムゾン,人狼,おはようございます。【占い師】になりました。よろしくお願いします。
1日目,仕立て屋エルナ,狂人,おはよ！みんなよろしく。で、早速なんだけど。【あたいが占い師だよ！】
1日目,仕立て屋エルナ,狂人,神父の対抗見つつ&パッションで狂人予想しつつ。どんな陣形になるか、にもよるけど。３ー２なら自由一択だろうね。自由のセンスあんまりないんだけど()それ以外なら統一を希望しておく。…と置いて次夜だ！何時になるかな…？**
1日目,羊飼いカタリナ,村人,おはよぉ…うん、人増えてて嬉しいなぁ。よろしくね。【神服CO確認済／非占霊】
1日目,青年ヨアヒム,村人,おはよう。【非占霊】ジムリナ対抗OK。14-13>11>9>7>5>3> ……6吊3狼1狂でいいね(合ってるよね)では**
1日目,青年ヨアヒム,村人,>>77自分ジムルナ対抗だね誤字訂正喉勿体ないから占い方針についても雑談しとくと占い師の希望に合わせたらいいと思う派。まあ陣形もあるから追追。**
1日目,少女リーザ,村人,おはよー！【非占非霊だよー。】神父さんとエルナさん占いかくにんだよー。宣言早く回わらないかなー？
1日目,農夫ヤコブ,霊能者,おはようだ。滑り込んだまま箱の前で寝てしまっただ…んで【霊能CO】【神服の占CO確認】確定前で気が早いが、朝村だし早めに聞いとくべ>>all★1. 仮決定/本決定時間希望　　★2. 占い方針（統一/自由）希望CO状況も見ながら、18時ごろまでに希望教えて欲しいだな今んとこ見てる限りだと、23:00/23:30か23:30/24:00くらいが丸いんかなあって思ってるだ*
1日目,農夫ヤコブ,霊能者,りだつ詐欺これまでにちょいちょい意見落としてくれてそうだから、★については、すでに言及してたら喉使わんでいいからな。もちろん意見変わったりしたら喉端でくれると助かるけんどもんじゃよろしくなー。農家の朝は早かったから昼寝すんべ**
1日目,旅人ニコラス,村人,おや。始まって、いますね。おはようございます。【非CO】です。まぁ3-1になるのでは。決定時間は、あんまり遅いと、見れない、可能性が……。23:45更新の前村は、決定見れなさそうだから、やめたのに、それでは、本末転倒……。
1日目,旅人ニコラス,村人,平日コアタイム20:00-22:00決定22:30/23:00占い師2人なら自由、3人なら統一で。占い師さんの、希望も見つつ、霊能確定なら、霊能さんに纏めてもらいましょう。FO派です。
1日目,少年ペーター,占い師,うおー【占い師】だよおはよう神父さんエルナさん確認済ヤコブさんきてくれてありがと！霊能確認済あとで議題答えるね
1日目,負傷兵シモン,村人,おはよう。俺はただの負傷兵だ【非占非霊】【ジム、エルナ、ペタの占いCO、ヤコの霊COを確認】☆決定周りは、寝落ちが怖いから23:00/23:30の方が嬉しい。☆占い方法の希望は陣形が固まって占い師達がもう少ししゃべりだしてから出させてもらうぜ。
1日目,村娘パメラ,狩人,おはよ。【占・霊非対抗】ついでに【狼・狂も非対抗☆ミ】(今更だけど)FOでいいと思うよ。わかりやすいし。回避に使われるのはめんどうだしね神と服の占いco、農の霊co把握。21でいいんじゃない？感。農は真ぽいよねー、対抗出てきても出てきた方吊るしそう>>80☆仮/本時間仮は少し早めでもいいかも、議論できるし。本は23～24くらいがいいんじゃないかなぁと。農のCTにもよりそうだけど
1日目,村娘パメラ,狩人,☆占い方針希望個人的には自由が好き。でもここは統一の人が多い感じ？統一ってそこに占いの意志介入しないからなぁ…。なんでそこ占ったのか、も真偽材料になるんじゃないかなぁ。多数決、進行役の決定なら従うけど、って感じ。ってか前喉で21とか言ってたけど、ペタ占coしてるの把握。31やん。ふつーに見落としてたw>>82旅★なんで31になると思ったの？
1日目,シスターフリーデル,人狼,おっはよーん(ギャギャギャリリイィンン！！【非占霊&3-1確認しましたー】今日も暑いねー。ずさーってくれた人には感謝しつつ、一週間くらい？頑張りまっしょい！挨拶がわりねー>>87娘★パメラは3-2になると思った？
1日目,村娘パメラ,狩人,神、服、ペタ★対抗それぞれ何で見てる？★自由占いしたい？統一占いしたい？ってかどっちが得意とかある？↑今すぐ答えるんじゃなくても大丈夫ペタ狂ぽくないなて印象ある□CT日による。マジで日による>>83旅★占い2人なら自由、3人なら統一ってなんで？★統一にするとして、どうやって統一先決めるの？多数決？
1日目,村娘パメラ,狩人,あ、修起きてきた！おはよー！ホントに暑いよねー溶ける…(´・c_・`)後はアルビンだけみたいだねー>>88修☆32？考えてなかったなー。言われて考えてみたけど、全ロラで最終日？狼ならアリかもね>>71寝るな！起きろ！(笑)また後でのぞきにくるよー＊＊
1日目,少年ペーター,占い師,★1. 23:00/23:30かなーでもニコさんが確認難しいなら若干早めてもok★2. さすがに4-1はないと思うから占い３人の前提で話すけど、自由かな>>87>>89パメラさん泣いた第１発言パッションレベルだけど、神父さん狂のエルナさん狼かな統一は避けたいなぁ、狼いる限り偽黒出されやすいし、初手統一先が白だった場合に斑されたら嫌すぎる
1日目,青年ヨアヒム,村人,パメちゃんが突っ込んでるけど、ニコ>>82は悪意的に読めば、「ジムリナで真狼→狂人も占いに出て3-1にしてね」という狼から狂へのパスとも見える。けどあの時点でCO回してない人残り少なかった(年兵娘修かな)し占いに狼が出ているのなら真狼-真狂を作るのでは。という感想もあるから、これはイチャモンに終わりそうか。まあ、ニコ狼ならペタ狂の可能性高めくらいで思っとく。
1日目,羊飼いカタリナ,村人,【前回発言から此処まで諸々確認】農>>80☆1　リナ的には基本的に夜の間なら異論無し。その中で希望を出すとしたら、23:00/23:30かなぁ。☆2　リナは統一希望。理由は、ただ単純にそっちの方が馴染みがあるから。あとは、リナの中で情報の整理つきやすいっていうのもあるよぉ。　それじゃあ、後はもう少し時間ができた時に。**
1日目,青年ヨアヒム,村人,ヤコブ>>80☆改めて、占い方針は占い師の希望を汲みたい。僕は自由が好きだけど、占い師の負担が大きいし。決定時間は合わせるよ。向こう数日は。補足。まあ青>>92とは言ったが、基本的に3CO目は真or狼が高いよね。ニコラス狼なら。っていう条件付きかな
1日目,青年ヨアヒム,村人,★パメちゃん>>86この時点で「対抗出てきた霊は吊るす」ほどヤコブを真視したのはなんでだろうか。★リデさん>>88パメちゃんの発言内容的に「3-2になると思ってる」感は覚えなかったんだけど、逆にリデさんはどうしてパメが3-2を想定してると思ったんだろう。疑いとかじゃなくて素朴な質問だから、喉きつかったらスルーでいいよ。**
1日目,村娘パメラ,狩人,>>93羊統一希望なのかぁ。羊に限らず疑問なんだけど、統一ってどうやって決めるの？何狙いで統一するの？白いところをみんなで選んで確白狙いするの？それなら占うのもったいないし、まとめ農がいるし…っていう>>92青「ニコ狼ならペタ狂の可能性高め」ってのがわからなかったなぁ。神服どちらかが狼だとしてももう一方が真だとは限らないわけで。狂狼→真のcoの可能性もあるわけで。ペタ狂としてニコが狼かどう
1日目,村娘パメラ,狩人,→(切れた…)かもわからないわけで。「可能性もある」ならわかるんだけど「可能性高くなる」の？っていうかなんてゆうか…青★神服に真いる要素ってあったりした？>>95青☆進行する意欲見えたし、何より農真視しとけば対抗多少なりとも出てきづらいかな、と。22嫌いなんですよ。>>91ペタ回答ありがとう
1日目,行商人アルビン,人狼,おはようございます。皆様、よろしくお願いします。そして【霊能CO】【農の対抗CO＆神服年の占CO確認】3-2ですか…村騙り入りですかね？撤回無しならちょっとややこしいですね…
1日目,パン屋オットー,村人,現時点3-1把握だよ。残りアルビン待ち。農>>80☆1 23:00/23:30に一票。朝決定でなければだいたい合わせる。☆2 占次第。占が自信あれば自由でいいと思うけど服>>75見ると微妙そうだしちょっと悩む。服>>75★14人村の3-2陣形にどんな印象持ってる？旅>>82も気になるので娘>>87に便乗して回答待ち。
1日目,行商人アルビン,人狼,とりあえず【スライド撤回はありません】と宣言しておきます。確霊したらまとめやります。あまり慣れてはいないのですが…。皆さん希望時間をどこかに書いていただければありがたいです。議事見てきます。
1日目,青年ヨアヒム,村人,パメラ>>96離席詐欺。僕の言葉足らずだね、ごめんよ。まず前半「まだ狂潜伏してるよね(確信)、3-1にしてよ」というよりは「まだ狂潜伏していたら(仮定)、3-1にしてよ」て感じかな。だから狼目線の真or狂判断はあんまり考えてなかったな。(僕なら2-2か3-2にしたいけど)神服だけど、僕自身は要素はまだ全く取ってないよ。続
1日目,青年ヨアヒム,村人,「可能性が高くなる」ってところは、唐突な3-1発言→実際にそうなった＝狂呼応のシナリオを見たからなんだ。と、自分で回答書いてて、こりゃかなりコジツケだなって思ってきた。ニコには既に★が投げられてるんだから、疑うより本人の回答を待てばよかったとちょいと後悔してる。回答ありがとう、納得した。
1日目,パン屋オットー,村人,って商の霊CO把握。え、3-2なんだ…僕的には13人村以外の3-2って全役轢いても縄足りるからむしろ村有利だと思ってたんだけど。とにかく、それで確定なら自由占希望。灰1wだし各占視点の狼発見を急いでもらった方がいい。
1日目,農夫ヤコブ,霊能者,おや、3-2になるだか。【当然撤回ない】アル、対抗だとしても時間や方針のまとめは客観的な基準で一緒にできるからよろしくだ。んで今のところ、ニコが早め希望か、リザもプロで早め希望だったことを考えると、23:00/23:30が良さそうに思うだ。もう少し前倒して22:45/23:13にするかどうか、ってとこだあな>>100商
1日目,農夫ヤコブ,霊能者,あと、【万が一、占いで撤回する人がいるなら早めにお願いするだ。】朝村でCOがばらつく中であんまりやる人がおるとは思えんだが…んで3-2確定なら、おらは占い方針：自由を希望するだな。最後の狼探しに専念してもらいたいと思うだとにかく村はまず役職精査よりグレ精査をお願いするだ>>103屋　14人村はGJ出ない限り13人村と一緒で6縄だべ、だから全部轢き切って最終日に1縄余る計算だな
1日目,農夫ヤコブ,霊能者,ってそんなことなかった。13人村は5縄になるだな…すまんさっきのは忘れてくれ　>>オットーまあいずれにしても、灰狼を探せば村勝ちだ、みんな頑張ろうな喉あまり>>96娘統一の場合、全員から希望を【●農○楽】みたいに出してもらって、それを集計して占い先を決めることが多いだ。黒狙いか白狙いかは人によって違うからなんともだな。ただ今回は3-2になったから自由希望が多くなると思うだ
1日目,青年ヨアヒム,村人,3-2になってた、了解。(何がきついって、流行病で村吊ったら即負けってとこだよね……)これなら、占いは自由希望。理由はオットーヤコブと同じく。まあとりあえず外出してくる、また夜に**
1日目,行商人アルビン,人狼,決定時間に関しては22:00から25:00あたりが個人的にはありがたいです。朝の立ち合いは難しいですが希望者多ければなんとかします。占いに関しては自由でも統一でもかまいません。個人的には統一が慣れているのでどっちのが見やすいですが、占い師の希望に合わせます。仮にこのまま3-2なら自由占い希望です。
1日目,行商人アルビン,人狼,農>>104そして撤回無しですか。把握しました。よろしくお願いします。時間に関してはニコラスさんとかが立ち会えないとよくないので、22:45/23:15が今のところベターかなとは思います。★この時間で不都合がある方は反応お願いします。
1日目,羊飼いカタリナ,村人,【3-2把握】>>96娘☆占い先は基本的に多数決決定、何狙いかは拘り無し(正直メリデメリ把握してないの)。　リナの希望は、リナから見た情報把握の把握のしやすさで選んでるの。ごちゃごちゃするのは苦手。シンプルなのが好き。……って思ったけどそっか。3-2って2狼露出してるって事になるんだよね。なら、自由占いで大丈夫。リナから見た〜って言ってる場合じゃなかったねぇ。
1日目,青年ヨアヒム,村人,ヤコブ>>1056縄でいいんじゃないか？ ゲルト含めて14人いるよね今14-13>11>9>7>5>3> 6吊3狼1狂。村2回吊れる全職轢くとその2回を真役職で使い切るわけだから、残り1縄でミスなく灰を吊ればいいと。占い師が黒を出してくるだろうから、出された者同士の戦いになるね(あってる？)
1日目,農夫ヤコブ,霊能者,>>111青　6縄で合ってるだ。喉使わせてすまんね基本的には霊ロラ→視点確定した占いから吊りor決め打ちしつつ吊り→最後の1縄で灰狼を吊りあげる形になるだだから占い師の視点確定を急いでもらう必要があるだな3-2への感想まわり、確定しきらなかった周りで少し要素を拾えるかなとも思うべなああ、あと役職精査から灰狼を見つけたい人はもちろんそれでいいからなー　自分の得意なスタイルで灰狼を見つけるだ
1日目,行商人アルビン,人狼,状況見て思ったのですが、3-2進行ですと占い襲撃が入るかもしれないのでその場合は全役職轢いても4手で済みますね。この場合は2縄でLW見つければいいので非常に楽になります。とりあえずなにか突っ込みたくて議事をざっと見返して思ったのはエルナさんの3-2想定が何故？といったところですかね。まぁこれは他の方が質問しているので回答を待ちますか。初日であまり話すこともないと思うので話題作りに質問でも
1日目,行商人アルビン,人狼,続き)置いておきますか。答えたくなければスルーで構いません。★全>>どうやって狼探しますか？私は判定を重視したライン考察型です。いままで何回か人狼に参加しましたが、突っ込みどころが多い人＝狼とは限らないという結論に至りました。結局人狼強い人は突っ込みどころも少ないので、突っ込みどころ少ない＝人であるとは限らないと思います。そのため自分の推理というより判定を重視しつつ、そこからラインを見てこの
1日目,行商人アルビン,人狼,続き)人が黒ならこの人がLWっぽいor騙りそうだといった推理を行います。しばらく離脱します。
1日目,少女リーザ,村人,3-2確認だよー。決定時間は、>>109でいいよー。寝落ちちゃったら朝確認するー。占い方針は分かりやすいから、統一がいいです。見た感じヨアヒムさんが自然に推理してそうで、白っぽく見えるかな？
1日目,負傷兵シモン,村人,昼飯の時間だ。おっと、3-2になってるんだな。陣形に対する感想は>>103屋にまるっと同意だ。アル狼を仮定すると、>>98の村騙り懸念があざといんだよな。こういうログを作れる奴が役職を轢ききれてしまう１４人村で3-2陣形にしてくくるかねぇという印象だな。単体ではヤコの方がパッション白いのが悩みどころだ。
1日目,農夫ヤコブ,霊能者,おらから見た役職は伝えておいたほうが良さそうだなアルは正直狂狼どちらもあると思うだ3-1→3-2にする旨味が最も多いのは霊狂、確実に自分に縄を使わせることができるだ。【スライドなし】も狂がやるイメージだただ商が真っ先に占候補に突っ込んだのを見ると（>>113）積極的すぎる気もするだ商狼軸で考える場合、商は服とのラインが一番切れてそうに思うだな（>>75服の自由苦手発言もあわせて）
1日目,負傷兵シモン,村人,☆占いは自由希望だ。片白が大量生産される可能性はあると思うが、占い理由やそこからの考察を見て占い真贋が付きやすくなるはずだ。LWがよっぽどいい位置にいない限り、狼は役職噛んで縄余剰作る余裕はないと思ってるし、真占にはなるべく長く生きて結果を残してほしいからな。自由占いの場合でも、灰も占い希望を第２希望まで理由つけて提出するべきだと思うぜ。灰の思考も見えやすくなるしな。
1日目,青年ヨアヒム,村人,シモン>>117 あざとさの件、同意。加えて、ヤコ>>112は「陣形周りで要素拾えるはず」に対して、アル>>113「初日は話すことないので……」は黒探しに対する意識の差が見えるね(ごめんアルを責めたわけじゃない) ここの判断悩ましい。最後まで判断付かない予感もしてる。 ☆アル自然な人＝本当に人間とは限らない、には同意だよ。狼探しのスタイルは模索中。
1日目,農夫ヤコブ,霊能者,陣形周りについて3-1で終わりそう感のあった娘屋は微白置けそうだ特に娘>>86からの>>97「2-2嫌い」を考えると娘は白印象だなあと屋>>103は3-2の想定で霊狂考えてない＋霊狼はもっとなさげ、という印象を受けて、白印象だな　あと旅回りはお返事待ちだけんども★青の旅発言まわり>>101>>102は、3-2になったことでの変化はないだか？（これは旅の回答待ちで喉端でいいだ）
1日目,少女リーザ,村人,>>114アルビンさん☆どういうのが得意かよく分かりません。何となくです。でも一生懸命探したいです！占い師はまだよくわかりません。霊能者はアルビンさんもヤコブさんもどっちも頑張ってて、今の所難しいです。
1日目,農夫ヤコブ,霊能者,さっきの>>121 の★はtoヨアだな、見づらくてすまんだ>>117兵　後段まるっと同意だな。おらもそう思う（←　だからこそアル狂もみる展開なのかね、と思ってるだ霊は轢き切る方針だろし、パッシブ能力だからできることは少ないけどもグレ精査頑張るだ占い希望はいつも出すもんだと思ってただよ、占い師の参考にもなる>>all 決定時間前に出してもらえると嬉しいだ、まとめはアルと一緒にやる
1日目,仕立て屋エルナ,狂人,ほー、３ー２にしてきますか。狼←ペタ＞ジムゾン→狂。これかなー？のパッション。パメラ>>89☆↑プラス、>>75言ってるんだけどなー。そして自由は苦手な方。★申告済みなのに聞いた理由は？リーザ>>79なんかワクワクしてそうだね！★この時、何を思ってたのかな？次は２２時過ぎるよ**
1日目,負傷兵シモン,村人,霊は>>123でヤコ自身も言っているが、基本轢き切りだと思ってるから、明日どっちを先に吊ろうかを考える程度にしておいた方がよさそうだな。ちょい灰雑＞パメラ>>87>>89序盤での★飛ばしが積極的で前のめり感がある。３−２陣形のLWは敵を作らずおとなしくしている印象なので、今のところ白目に見ている。☆アル狼探しのスタイルは狼にヒントを与えてしまうので伏せさせてくれ。すまんな**
1日目,少年ペーター,占い師,うえー、3-2さいあく自由希望だよ村騙りとかないでしょ、そもそもルールで禁止されてなかった？>>119兵占い希望は第１まででいいどうせ灰にLWだし、それぞれが思うLWを占い希望に出せばいい変に第２とか設けるとライン切り考察めんどくさくなるし邪推が増える
1日目,少年ペーター,占い師,とりあえず今はリーちゃん占う気はないな、ってことだけ言える神服と僕で占い農商で霊灰が屋修妙旅青羊娘兵んー、改めて並べてみると多い…またあとで！
1日目,パン屋オットー,村人,やあ、幻のパンで作ったBLTサンドどうぞ。 つ[小分けのベーコンサラダ]農>>105 13人村は5縄…って自己解決したんだね。役職どんどん轢いていけば情報落ちてくるかなと思ったけど青>>107見て気が引き締まった。確かに村凸だけで一気に村不利になる。もちろん流行病なんてないに限るんだけど。商>>109 決定時間それで大丈夫。
1日目,シスターフリーデル,人狼,よっしゃー！引き継ぎ完了しましたですのー。さて、ざっと眺めて3-2確認。んでもって一応撤回無い前提で現状(村の状態)見るね。◆霊…基本ロラだとは思うけど、現状では商>農で真見てる。というのも>>112農上段の所だけど、>>113商上段「3-2進行ですと占い襲撃が入るかもしれない」という視点が入ってないのはリスク管理が甘い。★占襲撃ルートが入ってないのは何故？14人村で3-2を選択
1日目,パン屋オットー,村人,霊はCO順的にはアルビンの真目強い。アルビン>>114の判定重視かつライン考察型って中盤以降に強いイメージで早期に轢かれる可能性高い複霊だとあまり適さない考察スタイルだと思うんだよね。真は役職選べないから当然として、商狼なら潜伏を選びそうではある。そういう意味で商偽なら遅れて出てきたけど潜狂自信ないから霊騙った狂のほうがありそう。
